 ,Mean1,X1,Y1,Mean2,X2,Y2,Mean3,X3,Y3,Mean4,X4,Y4,Mean5,X5,Y5,Mean6,X6,Y6,Mean7,X7,Y7,Mean8,X8,Y8,Mean9,X9,Y9,Mean10,X10,Y10,Mean11,X11,Y11,Mean12,X12,Y12,Mean13,X13,Y13,Mean14,X14,Y14,Mean15,X15,Y15,Mean16,X16,Y16,Mean17,X17,Y17,Mean18,X18,Y18,Mean19,X19,Y19,Mean20,X20,Y20,Mean21,X21,Y21,Mean22,X22,Y22,Mean23,X23,Y23,Mean24,X24,Y24,Mean25,X25,Y25,Mean26,X26,Y26,Mean27,X27,Y27,Mean28,X28,Y28,Mean29,X29,Y29,Mean30,X30,Y30,Mean31,X31,Y31,Mean32,X32,Y32,Mean33,X33,Y33,Mean34,X34,Y34,Mean35,X35,Y35,Mean36,X36,Y36,Mean37,X37,Y37,Mean38,X38,Y38,Mean39,X39,Y39,Mean40,X40,Y40,Mean41,X41,Y41,Mean42,X42,Y42,Mean43,X43,Y43,Mean44,X44,Y44,Mean45,X45,Y45,Mean46,X46,Y46,Mean47,X47,Y47,Mean48,X48,Y48,Mean49,X49,Y49,Mean50,X50,Y50,Mean51,X51,Y51,Mean52,X52,Y52,Mean53,X53,Y53,Mean54,X54,Y54,Mean55,X55,Y55,Mean56,X56,Y56,Mean57,X57,Y57,Mean58,X58,Y58,Mean59,X59,Y59,Mean60,X60,Y60,Mean61,X61,Y61,Mean62,X62,Y62,Mean63,X63,Y63,Mean64,X64,Y64,Mean65,X65,Y65,Mean66,X66,Y66,Mean67,X67,Y67,Mean68,X68,Y68,Mean69,X69,Y69,Mean70,X70,Y70,Mean71,X71,Y71,Mean72,X72,Y72,Mean73,X73,Y73,Mean74,X74,Y74,Mean75,X75,Y75,Mean76,X76,Y76,Mean77,X77,Y77,Mean78,X78,Y78,Mean79,X79,Y79,Mean80,X80,Y80,Mean81,X81,Y81,Mean82,X82,Y82,Mean83,X83,Y83,Mean84,X84,Y84,Mean85,X85,Y85,Mean86,X86,Y86,Mean87,X87,Y87,Mean88,X88,Y88,Mean89,X89,Y89,Mean90,X90,Y90,Mean91,X91,Y91,Mean92,X92,Y92,Mean93,X93,Y93,Mean94,X94,Y94,Mean95,X95,Y95,Mean96,X96,Y96,Mean97,X97,Y97,Mean98,X98,Y98,Mean99,X99,Y99,Mean100,X100,Y100,Mean101,X101,Y101,Mean102,X102,Y102,Mean103,X103,Y103,Mean104,X104,Y104,Mean105,X105,Y105,Mean106,X106,Y106,Mean107,X107,Y107,Mean108,X108,Y108,Mean109,X109,Y109,Mean110,X110,Y110,Mean111,X111,Y111,Mean112,X112,Y112,Mean113,X113,Y113,Mean114,X114,Y114,Mean115,X115,Y115,Mean116,X116,Y116,Mean117,X117,Y117,Mean118,X118,Y118,Mean119,X119,Y119,Mean120,X120,Y120,Mean121,X121,Y121,Mean122,X122,Y122,Mean123,X123,Y123,Mean124,X124,Y124,Mean125,X125,Y125,Mean126,X126,Y126,Mean127,X127,Y127,Mean128,X128,Y128
1,498.771,217.428,271.871,382.401,8.125,259.747,475.945,102.737,130.825,464.904,95.538,187.297,450.637,44.629,156.388,500.971,163.505,188.795,477.361,120.974,201.401,541.845,292.473,161.030,502.660,230.450,269.615,532.306,311.631,72.192,542.129,293.600,162.628,459.939,96.134,234.604,515.916,426.583,94.655,526.611,224.021,146.821,524.276,213.262,171.319,533.052,255.501,112.611,492.142,141.653,207.263,499.850,182.601,233.044,499.850,182.601,233.044,508.717,395.029,252.780,520.416,241.587,217.280,500.579,185.356,233.763,508.203,215.835,245.826,529.953,287.943,74.490,503.944,428.411,246.752,502.716,387.260,25.836,535.106,314.746,101.005,533.255,253.930,164.885,484.959,123.781,162.124,467.530,170.205,310.053,512.926,359.030,258.813,513.714,245.685,244.121,529.959,341.098,246.994,434.991,67.961,271.049,445.486,76.249,228.755,431.105,49.047,95.902,513.692,426.266,110.664,494.278,194.989,10.744,497.224,364.651,303.429,477.284,424.751,305.665,519.265,425.612,149.977,445.311,103.299,13.122,459.560,124.968,6.790,467.625,89.327,174.116,443.807,86.174,23.930,402.841,18.003,110.685,520.807,264.441,234.170,505.643,174.425,95.684,502.176,274.315,298.545,414.001,23.045,148.500,419.700,34.464,187.773,494.060,193.628,18.561,518.435,218.744,195.438,522.617,375.991,220.763,490.614,169.654,245.546,511.160,365.836,261.524,518.608,383.024,60.488,533.380,250.525,117.654,536.216,303.895,123.997,532.892,318.101,83.744,527.817,347.668,74.341,526.517,365.619,77.696,511.514,428.593,206.191,421.163,42.106,227.482,435.066,60.295,230.651,496.149,246.785,297.583,418.339,48.424,260.220,509.222,190.533,70.192,515.693,192.250,101.573,527.513,330.579,236.702,508.710,352.242,220.646,531.714,323.283,193.824,512.934,272.010,22.918,461.563,84.660,158.416,483.022,223.364,318.143,440.267,96.923,296.093,510.002,288.332,10.745,528.515,329.982,215.745,464.854,107.026,57.154,511.581,406.082,237.326,533.968,292.341,98.190,490.549,125.703,178.922,532.863,252.329,168.486,525.577,280.550,223.785,508.601,285.536,277.261,524.748,393.098,188.176,493.251,180.617,28.735,490.364,140.766,204.771,500.627,270.482,274.823,520.687,414.067,101.710,522.993,311.264,46.524,535.384,382.246,115.235,506.878,180.544,100.002,493.747,412.473,18.724,516.103,221.340,60.773,510.459,232.566,31.325,475.761,129.982,39.836,407.069,17.910,129.954,492.634,415.864,282.048,493.695,217.308,285.784,515.072,403.126,226.055,506.027,226.498,23.791,493.067,182.007,251.248,522.289,413.068,142.564,495.291,143.258,148.584,431.449,69.008,30.826,409.420,34.940,60.347,456.287,78.831,106.014,409.524,27.349,218.493,529.110,229.015,127.539,489.859,133.852,183.551,529.564,392.086,98.538,518.539,391.048,70.256,472.959,146.705,271.594,470.793,111.876,249.866,527.687,290.294,57.709,507.768,327.184,4.159,511.655,418.164,222.623,531.257,330.716,83.390,505.553,354.388,287.915,502.245,419.340,51.361,464.226,187.979,324.213,523.372,329.343,57.105,507.891,265.800,266.878,513.020,346.440,21.768,488.802,427.396,33.954,511.709,352.607,263.191,449.884,54.696,138.039
2,491.874,217.428,271.871,379.462,8.125,259.747,471.502,102.737,130.825,459.855,95.538,187.297,445.348,44.629,156.388,494.359,163.505,188.795,472.711,120.974,201.401,532.679,292.473,161.030,495.777,230.450,269.615,521.895,311.631,72.192,532.749,293.600,162.628,455.168,96.134,234.604,504.018,426.583,94.655,518.206,224.021,146.821,516.070,213.262,171.319,523.723,255.501,112.611,486.876,141.653,207.263,493.116,182.601,233.044,493.116,182.601,233.044,498.450,395.029,252.780,513.275,241.587,217.280,493.953,185.356,233.763,501.997,215.835,245.826,520.723,287.943,74.490,492.579,428.411,246.752,492.509,387.260,25.836,526.312,314.746,101.005,523.632,253.930,164.885,480.107,123.781,162.124,461.850,170.205,310.053,502.630,359.030,258.813,505.568,245.685,244.121,519.221,341.098,246.994,430.489,67.961,271.049,441.356,76.249,228.755,427.781,49.047,95.902,503.464,426.266,110.664,485.934,194.989,10.744,486.835,364.651,303.429,466.745,424.751,305.665,507.606,425.612,149.977,439.529,103.299,13.122,454.104,124.968,6.790,463.637,89.327,174.116,439.120,86.174,23.930,398.778,18.003,110.685,512.126,264.441,234.170,497.622,174.425,95.684,493.212,274.315,298.545,410.166,23.045,148.500,415.255,34.464,187.773,486.944,193.628,18.561,510.309,218.744,195.438,511.617,375.991,220.763,484.758,169.654,245.546,500.749,365.836,261.524,507.185,383.024,60.488,523.936,250.525,117.654,526.138,303.895,123.997,523.104,318.101,83.744,517.692,347.668,74.341,516.740,365.619,77.696,499.901,428.593,206.191,418.136,42.106,227.482,432.830,60.295,230.651,488.966,246.785,297.583,415.220,48.424,260.220,501.321,190.533,70.192,508.430,192.250,101.573,517.840,330.579,236.702,499.874,352.242,220.646,522.346,323.283,193.824,503.339,272.010,22.918,456.221,84.660,158.416,477.164,223.364,318.143,435.891,96.923,296.093,499.272,288.332,10.745,517.936,329.982,215.745,459.438,107.026,57.154,500.547,406.082,237.326,525.086,292.341,98.190,484.659,125.703,178.922,523.368,252.329,168.486,516.245,280.550,223.785,500.098,285.536,277.261,512.681,393.098,188.176,487.143,180.617,28.735,484.476,140.766,204.771,492.099,270.482,274.823,510.361,414.067,101.710,512.847,311.264,46.524,525.254,382.246,115.235,500.503,180.544,100.002,482.411,412.473,18.724,507.866,221.340,60.773,502.984,232.566,31.325,471.255,129.982,39.836,403.251,17.910,129.954,481.992,415.864,282.048,486.525,217.308,285.784,504.554,403.126,226.055,497.899,226.498,23.791,487.082,182.007,251.248,510.762,413.068,142.564,489.768,143.258,148.584,426.415,69.008,30.826,406.213,34.940,60.347,451.800,78.831,106.014,405.363,27.349,218.493,520.360,229.015,127.539,484.240,133.852,183.551,517.817,392.086,98.538,507.317,391.048,70.256,468.178,146.705,271.594,462.963,111.876,249.866,518.081,290.294,57.709,498.088,327.184,4.159,500.490,418.164,222.623,520.996,330.716,83.390,494.807,354.388,287.915,492.009,419.340,51.361,459.421,187.979,324.213,513.776,329.343,57.105,499.607,265.800,266.878,503.426,346.440,21.768,481.621,427.396,33.954,501.835,352.607,263.191,444.508,54.696,138.039
3,494.084,217.428,271.871,380.354,8.125,259.747,472.883,102.737,130.825,462.222,95.538,187.297,450.011,44.629,156.388,495.936,163.505,188.795,476.195,120.974,201.401,533.738,292.473,161.030,498.754,230.450,269.615,523.105,311.631,72.192,533.903,293.600,162.628,456.480,96.134,234.604,505.632,426.583,94.655,519.690,224.021,146.821,517.775,213.262,171.319,525.580,255.501,112.611,488.635,141.653,207.263,495.427,182.601,233.044,495.427,182.601,233.044,500.175,395.029,252.780,514.995,241.587,217.280,496.349,185.356,233.763,503.485,215.835,245.826,521.526,287.943,74.490,493.780,428.411,246.752,493.105,387.260,25.836,526.672,314.746,101.005,525.010,253.930,164.885,481.629,123.781,162.124,464.066,170.205,310.053,503.545,359.030,258.813,507.253,245.685,244.121,521.023,341.098,246.994,432.371,67.961,271.049,443.446,76.249,228.755,428.874,49.047,95.902,504.658,426.266,110.664,486.674,194.989,10.744,488.764,364.651,303.429,468.093,424.751,305.665,508.204,425.612,149.977,439.883,103.299,13.122,456.427,124.968,6.790,465.876,89.327,174.116,442.516,86.174,23.930,400.576,18.003,110.685,513.441,264.441,234.170,500.102,174.425,95.684,492.939,274.315,298.545,412.845,23.045,148.500,417.982,34.464,187.773,487.567,193.628,18.561,511.997,218.744,195.438,513.142,375.991,220.763,485.683,169.654,245.546,502.113,365.836,261.524,508.405,383.024,60.488,526.112,250.525,117.654,527.558,303.895,123.997,523.832,318.101,83.744,518.277,347.668,74.341,517.557,365.619,77.696,501.654,428.593,206.191,419.427,42.106,227.482,433.829,60.295,230.651,491.776,246.785,297.583,417.417,48.424,260.220,503.084,190.533,70.192,509.145,192.250,101.573,520.545,330.579,236.702,501.397,352.242,220.646,523.427,323.283,193.824,504.421,272.010,22.918,458.064,84.660,158.416,478.120,223.364,318.143,437.422,96.923,296.093,501.531,288.332,10.745,517.526,329.982,215.745,458.675,107.026,57.154,501.191,406.082,237.326,526.605,292.341,98.190,485.761,125.703,178.922,525.032,252.329,168.486,517.705,280.550,223.785,502.185,285.536,277.261,514.049,393.098,188.176,488.451,180.617,28.735,485.658,140.766,204.771,492.247,270.482,274.823,509.759,414.067,101.710,513.198,311.264,46.524,528.622,382.246,115.235,501.474,180.544,100.002,482.509,412.473,18.724,509.203,221.340,60.773,502.742,232.566,31.325,471.409,129.982,39.836,404.974,17.910,129.954,483.143,415.864,282.048,488.301,217.308,285.784,505.333,403.126,226.055,497.636,226.498,23.791,488.051,182.007,251.248,512.128,413.068,142.564,492.361,143.258,148.584,428.156,69.008,30.826,406.946,34.940,60.347,453.695,78.831,106.014,407.534,27.349,218.493,521.696,229.015,127.539,485.667,133.852,183.551,518.687,392.086,98.538,508.309,391.048,70.256,470.305,146.705,271.594,463.404,111.876,249.866,519.386,290.294,57.709,499.845,327.184,4.159,502.106,418.164,222.623,522.652,330.716,83.390,496.224,354.388,287.915,492.631,419.340,51.361,460.533,187.979,324.213,515.535,329.343,57.105,500.921,265.800,266.878,503.846,346.440,21.768,482.520,427.396,33.954,503.705,352.607,263.191,447.274,54.696,138.039
4,492.304,217.428,271.871,379.780,8.125,259.747,473.187,102.737,130.825,461.568,95.538,187.297,449.456,44.629,156.388,494.946,163.505,188.795,474.863,120.974,201.401,531.701,292.473,161.030,496.958,230.450,269.615,522.427,311.631,72.192,531.913,293.600,162.628,456.765,96.134,234.604,502.496,426.583,94.655,518.776,224.021,146.821,516.179,213.262,171.319,523.344,255.501,112.611,486.420,141.653,207.263,493.946,182.601,233.044,493.946,182.601,233.044,497.892,395.029,252.780,513.774,241.587,217.280,494.774,185.356,233.763,503.129,215.835,245.826,520.159,287.943,74.490,491.983,428.411,246.752,493.185,387.260,25.836,524.681,314.746,101.005,523.573,253.930,164.885,480.445,123.781,162.124,463.635,170.205,310.053,502.493,359.030,258.813,505.022,245.685,244.121,521.179,341.098,246.994,431.569,67.961,271.049,443.241,76.249,228.755,428.529,49.047,95.902,502.505,426.266,110.664,485.731,194.989,10.744,486.917,364.651,303.429,466.335,424.751,305.665,505.402,425.612,149.977,440.376,103.299,13.122,456.294,124.968,6.790,465.285,89.327,174.116,440.827,86.174,23.930,400.388,18.003,110.685,512.632,264.441,234.170,500.153,174.425,95.684,491.823,274.315,298.545,411.388,23.045,148.500,416.806,34.464,187.773,486.417,193.628,18.561,511.366,218.744,195.438,511.877,375.991,220.763,485.481,169.654,245.546,501.506,365.836,261.524,506.566,383.024,60.488,525.936,250.525,117.654,525.822,303.895,123.997,522.949,318.101,83.744,516.538,347.668,74.341,514.993,365.619,77.696,500.114,428.593,206.191,418.786,42.106,227.482,433.504,60.295,230.651,490.032,246.785,297.583,416.356,48.424,260.220,501.940,190.533,70.192,508.216,192.250,101.573,518.204,330.579,236.702,501.038,352.242,220.646,522.314,323.283,193.824,503.385,272.010,22.918,457.359,84.660,158.416,476.944,223.364,318.143,436.585,96.923,296.093,500.110,288.332,10.745,515.907,329.982,215.745,456.581,107.026,57.154,499.362,406.082,237.326,523.976,292.341,98.190,483.855,125.703,178.922,523.630,252.329,168.486,515.710,280.550,223.785,500.288,285.536,277.261,512.828,393.098,188.176,487.156,180.617,28.735,485.118,140.766,204.771,492.399,270.482,274.823,509.558,414.067,101.710,512.879,311.264,46.524,528.649,382.246,115.235,501.243,180.544,100.002,482.287,412.473,18.724,507.823,221.340,60.773,502.653,232.566,31.325,471.688,129.982,39.836,404.647,17.910,129.954,481.984,415.864,282.048,487.676,217.308,285.784,504.457,403.126,226.055,498.353,226.498,23.791,487.193,182.007,251.248,510.645,413.068,142.564,491.791,143.258,148.584,428.253,69.008,30.826,405.834,34.940,60.347,453.407,78.831,106.014,407.341,27.349,218.493,520.625,229.015,127.539,484.649,133.852,183.551,516.796,392.086,98.538,507.117,391.048,70.256,468.622,146.705,271.594,460.315,111.876,249.866,517.355,290.294,57.709,497.207,327.184,4.159,500.529,418.164,222.623,522.703,330.716,83.390,495.439,354.388,287.915,492.138,419.340,51.361,460.416,187.979,324.213,513.479,329.343,57.105,500.431,265.800,266.878,503.328,346.440,21.768,480.514,427.396,33.954,502.004,352.607,263.191,446.558,54.696,138.039
5,490.679,217.428,271.871,378.775,8.125,259.747,470.023,102.737,130.825,459.441,95.538,187.297,446.863,44.629,156.388,493.125,163.505,188.795,473.883,120.974,201.401,531.245,292.473,161.030,494.489,230.450,269.615,519.078,311.631,72.192,531.219,293.600,162.628,454.798,96.134,234.604,500.118,426.583,94.655,516.443,224.021,146.821,514.187,213.262,171.319,521.134,255.501,112.611,483.909,141.653,207.263,490.419,182.601,233.044,490.419,182.601,233.044,495.937,395.029,252.780,511.376,241.587,217.280,491.494,185.356,233.763,500.598,215.835,245.826,518.178,287.943,74.490,490.407,428.411,246.752,492.526,387.260,25.836,522.360,314.746,101.005,521.914,253.930,164.885,477.327,123.781,162.124,461.631,170.205,310.053,500.409,359.030,258.813,502.711,245.685,244.121,517.760,341.098,246.994,429.540,67.961,271.049,441.299,76.249,228.755,426.679,49.047,95.902,499.799,426.266,110.664,481.706,194.989,10.744,484.641,364.651,303.429,464.610,424.751,305.665,504.497,425.612,149.977,441.572,103.299,13.122,454.644,124.968,6.790,462.089,89.327,174.116,437.164,86.174,23.930,397.951,18.003,110.685,509.084,264.441,234.170,496.948,174.425,95.684,489.190,274.315,298.545,410.359,23.045,148.500,415.511,34.464,187.773,484.468,193.628,18.561,508.622,218.744,195.438,509.696,375.991,220.763,482.926,169.654,245.546,498.861,365.836,261.524,504.094,383.024,60.488,522.490,250.525,117.654,524.392,303.895,123.997,520.520,318.101,83.744,514.973,347.668,74.341,514.831,365.619,77.696,498.032,428.593,206.191,417.411,42.106,227.482,431.752,60.295,230.651,487.199,246.785,297.583,415.113,48.424,260.220,499.708,190.533,70.192,506.599,192.250,101.573,516.075,330.579,236.702,498.534,352.242,220.646,519.083,323.283,193.824,501.141,272.010,22.918,454.970,84.660,158.416,475.363,223.364,318.143,435.947,96.923,296.093,497.853,288.332,10.745,512.622,329.982,215.745,455.562,107.026,57.154,497.504,406.082,237.326,521.832,292.341,98.190,482.145,125.703,178.922,521.421,252.329,168.486,514.193,280.550,223.785,497.194,285.536,277.261,510.746,393.098,188.176,483.587,180.617,28.735,482.225,140.766,204.771,488.810,270.482,274.823,506.719,414.067,101.710,509.911,311.264,46.524,526.307,382.246,115.235,498.234,180.544,100.002,479.338,412.473,18.724,505.139,221.340,60.773,500.293,232.566,31.325,468.762,129.982,39.836,402.537,17.910,129.954,479.354,415.864,282.048,484.738,217.308,285.784,501.370,403.126,226.055,496.104,226.498,23.791,484.616,182.007,251.248,508.235,413.068,142.564,490.098,143.258,148.584,426.084,69.008,30.826,404.401,34.940,60.347,451.302,78.831,106.014,404.802,27.349,218.493,517.546,229.015,127.539,483.415,133.852,183.551,514.793,392.086,98.538,504.564,391.048,70.256,466.030,146.705,271.594,455.159,111.876,249.866,514.623,290.294,57.709,494.453,327.184,4.159,497.464,418.164,222.623,520.210,330.716,83.390,492.586,354.388,287.915,488.598,419.340,51.361,459.268,187.979,324.213,511.185,329.343,57.105,499.103,265.800,266.878,500.476,346.440,21.768,481.921,427.396,33.954,500.348,352.607,263.191,446.486,54.696,138.039
6,488.134,217.428,271.871,378.287,8.125,259.747,467.250,102.737,130.825,458.645,95.538,187.297,445.804,44.629,156.388,490.334,163.505,188.795,470.642,120.974,201.401,528.537,292.473,161.030,492.006,230.450,269.615,517.171,311.631,72.192,528.433,293.600,162.628,453.226,96.134,234.604,499.277,426.583,94.655,513.685,224.021,146.821,511.077,213.262,171.319,519.054,255.501,112.611,481.803,141.653,207.263,487.837,182.601,233.044,487.837,182.601,233.044,493.997,395.029,252.780,509.447,241.587,217.280,488.946,185.356,233.763,498.022,215.835,245.826,515.290,287.943,74.490,488.434,428.411,246.752,490.827,387.260,25.836,520.507,314.746,101.005,519.318,253.930,164.885,475.260,123.781,162.124,459.517,170.205,310.053,499.187,359.030,258.813,501.806,245.685,244.121,515.332,341.098,246.994,427.445,67.961,271.049,439.075,76.249,228.755,424.695,49.047,95.902,498.648,426.266,110.664,479.501,194.989,10.744,481.752,364.651,303.429,461.892,424.751,305.665,503.442,425.612,149.977,435.851,103.299,13.122,454.148,124.968,6.790,459.695,89.327,174.116,431.901,86.174,23.930,396.758,18.003,110.685,506.593,264.441,234.170,493.301,174.425,95.684,487.706,274.315,298.545,408.583,23.045,148.500,413.192,34.464,187.773,481.371,193.628,18.561,505.826,218.744,195.438,506.768,375.991,220.763,480.321,169.654,245.546,497.256,365.836,261.524,501.683,383.024,60.488,521.532,250.525,117.654,520.666,303.895,123.997,517.310,318.101,83.744,512.145,347.668,74.341,510.426,365.619,77.696,494.258,428.593,206.191,414.664,42.106,227.482,429.624,60.295,230.651,484.270,246.785,297.583,413.788,48.424,260.220,496.559,190.533,70.192,503.862,192.250,101.573,513.159,330.579,236.702,497.145,352.242,220.646,516.751,323.283,193.824,497.828,272.010,22.918,452.641,84.660,158.416,473.369,223.364,318.143,433.819,96.923,296.093,494.557,288.332,10.745,510.730,329.982,215.745,454.234,107.026,57.154,495.387,406.082,237.326,519.303,292.341,98.190,478.714,125.703,178.922,518.621,252.329,168.486,510.277,280.550,223.785,495.207,285.536,277.261,508.287,393.098,188.176,480.353,180.617,28.735,481.212,140.766,204.771,486.741,270.482,274.823,504.855,414.067,101.710,507.739,311.264,46.524,525.372,382.246,115.235,496.343,180.544,100.002,477.431,412.473,18.724,503.286,221.340,60.773,497.226,232.566,31.325,468.146,129.982,39.836,400.135,17.910,129.954,477.781,415.864,282.048,482.228,217.308,285.784,499.781,403.126,226.055,493.201,226.498,23.791,482.737,182.007,251.248,505.735,413.068,142.564,486.873,143.258,148.584,423.704,69.008,30.826,402.811,34.940,60.347,448.652,78.831,106.014,403.868,27.349,218.493,513.855,229.015,127.539,480.872,133.852,183.551,513.366,392.086,98.538,502.098,391.048,70.256,463.570,146.705,271.594,453.711,111.876,249.866,511.800,290.294,57.709,492.423,327.184,4.159,495.184,418.164,222.623,516.599,330.716,83.390,490.858,354.388,287.915,486.054,419.340,51.361,456.086,187.979,324.213,508.229,329.343,57.105,495.579,265.800,266.878,497.894,346.440,21.768,477.130,427.396,33.954,498.628,352.607,263.191,444.872,54.696,138.039
7,487.236,217.428,271.871,376.315,8.125,259.747,466.972,102.737,130.825,457.855,95.538,187.297,446.599,44.629,156.388,489.856,163.505,188.795,469.660,120.974,201.401,527.849,292.473,161.030,492.102,230.450,269.615,515.724,311.631,72.192,527.448,293.600,162.628,451.774,96.134,234.604,497.790,426.583,94.655,512.593,224.021,146.821,510.515,213.262,171.319,516.857,255.501,112.611,481.028,141.653,207.263,487.354,182.601,233.044,487.354,182.601,233.044,491.850,395.029,252.780,507.956,241.587,217.280,488.342,185.356,233.763,497.204,215.835,245.826,514.039,287.943,74.490,486.341,428.411,246.752,489.750,387.260,25.836,519.224,314.746,101.005,517.973,253.930,164.885,474.582,123.781,162.124,458.253,170.205,310.053,498.336,359.030,258.813,500.762,245.685,244.121,515.865,341.098,246.994,427.168,67.961,271.049,438.047,76.249,228.755,425.090,49.047,95.902,499.930,426.266,110.664,479.082,194.989,10.744,480.664,364.651,303.429,460.809,424.751,305.665,500.970,425.612,149.977,435.710,103.299,13.122,450.190,124.968,6.790,459.248,89.327,174.116,429.699,86.174,23.930,395.981,18.003,110.685,505.750,264.441,234.170,492.627,174.425,95.684,486.736,274.315,298.545,407.026,23.045,148.500,412.727,34.464,187.773,480.932,193.628,18.561,504.663,218.744,195.438,505.809,375.991,220.763,480.162,169.654,245.546,494.874,365.836,261.524,500.726,383.024,60.488,518.682,250.525,117.654,519.755,303.895,123.997,516.479,318.101,83.744,510.882,347.668,74.341,509.865,365.619,77.696,493.419,428.593,206.191,414.039,42.106,227.482,428.659,60.295,230.651,482.796,246.785,297.583,412.678,48.424,260.220,495.387,190.533,70.192,501.287,192.250,101.573,512.728,330.579,236.702,498.166,352.242,220.646,515.834,323.283,193.824,497.152,272.010,22.918,452.672,84.660,158.416,471.347,223.364,318.143,432.925,96.923,296.093,493.547,288.332,10.745,509.895,329.982,215.745,452.727,107.026,57.154,495.128,406.082,237.326,518.250,292.341,98.190,477.506,125.703,178.922,518.132,252.329,168.486,509.277,280.550,223.785,494.008,285.536,277.261,507.454,393.098,188.176,479.871,180.617,28.735,480.088,140.766,204.771,488.046,270.482,274.823,504.022,414.067,101.710,506.733,311.264,46.524,523.380,382.246,115.235,494.638,180.544,100.002,476.021,412.473,18.724,501.126,221.340,60.773,496.786,232.566,31.325,466.773,129.982,39.836,399.216,17.910,129.954,476.966,415.864,282.048,481.381,217.308,285.784,498.484,403.126,226.055,492.571,226.498,23.791,482.026,182.007,251.248,504.906,413.068,142.564,486.086,143.258,148.584,423.853,69.008,30.826,401.984,34.940,60.347,448.200,78.831,106.014,403.766,27.349,218.493,513.497,229.015,127.539,481.158,133.852,183.551,511.617,392.086,98.538,501.550,391.048,70.256,462.795,146.705,271.594,452.804,111.876,249.866,510.259,290.294,57.709,491.760,327.184,4.159,493.891,418.164,222.623,515.082,330.716,83.390,489.304,354.388,287.915,484.914,419.340,51.361,454.999,187.979,324.213,507.734,329.343,57.105,493.907,265.800,266.878,497.194,346.440,21.768,475.819,427.396,33.954,496.904,352.607,263.191,442.740,54.696,138.039
8,486.702,217.428,271.871,375.031,8.125,259.747,465.571,102.737,130.825,457.784,95.538,187.297,444.580,44.629,156.388,488.684,163.505,188.795,466.260,120.974,201.401,525.446,292.473,161.030,489.826,230.450,269.615,513.571,311.631,72.192,525.305,293.600,162.628,451.235,96.134,234.604,494.645,426.583,94.655,510.647,224.021,146.821,509.287,213.262,171.319,515.958,255.501,112.611,481.575,141.653,207.263,486.645,182.601,233.044,486.645,182.601,233.044,490.682,395.029,252.780,505.891,241.587,217.280,487.694,185.356,233.763,496.106,215.835,245.826,513.414,287.943,74.490,485.179,428.411,246.752,488.632,387.260,25.836,517.439,314.746,101.005,516.685,253.930,164.885,473.170,123.781,162.124,456.537,170.205,310.053,496.612,359.030,258.813,498.886,245.685,244.121,513.476,341.098,246.994,425.829,67.961,271.049,436.421,76.249,228.755,424.644,49.047,95.902,496.060,426.266,110.664,477.524,194.989,10.744,479.540,364.651,303.429,460.085,424.751,305.665,499.562,425.612,149.977,435.505,103.299,13.122,448.232,124.968,6.790,455.836,89.327,174.116,426.496,86.174,23.930,396.047,18.003,110.685,505.734,264.441,234.170,492.003,174.425,95.684,485.521,274.315,298.545,405.147,23.045,148.500,410.860,34.464,187.773,479.719,193.628,18.561,503.553,218.744,195.438,504.445,375.991,220.763,476.978,169.654,245.546,493.347,365.836,261.524,498.858,383.024,60.488,518.056,250.525,117.654,518.285,303.895,123.997,515.336,318.101,83.744,508.978,347.668,74.341,507.179,365.619,77.696,492.154,428.593,206.191,413.680,42.106,227.482,427.035,60.295,230.651,481.128,246.785,297.583,411.726,48.424,260.220,494.398,190.533,70.192,499.635,192.250,101.573,511.130,330.579,236.702,502.815,352.242,220.646,514.335,323.283,193.824,495.902,272.010,22.918,451.894,84.660,158.416,470.603,223.364,318.143,431.714,96.923,296.093,492.784,288.332,10.745,508.617,329.982,215.745,451.078,107.026,57.154,492.234,406.082,237.326,516.484,292.341,98.190,475.549,125.703,178.922,516.465,252.329,168.486,506.955,280.550,223.785,492.524,285.536,277.261,505.963,393.098,188.176,478.318,180.617,28.735,479.552,140.766,204.771,485.818,270.482,274.823,502.112,414.067,101.710,505.269,311.264,46.524,520.584,382.246,115.235,492.271,180.544,100.002,475.575,412.473,18.724,499.593,221.340,60.773,495.206,232.566,31.325,464.437,129.982,39.836,398.570,17.910,129.954,475.741,415.864,282.048,478.653,217.308,285.784,497.212,403.126,226.055,490.183,226.498,23.791,482.129,182.007,251.248,504.051,413.068,142.564,483.782,143.258,148.584,422.102,69.008,30.826,401.562,34.940,60.347,446.139,78.831,106.014,403.105,27.349,218.493,513.022,229.015,127.539,480.514,133.852,183.551,510.546,392.086,98.538,500.016,391.048,70.256,461.533,146.705,271.594,452.537,111.876,249.866,508.398,290.294,57.709,489.373,327.184,4.159,492.340,418.164,222.623,513.327,330.716,83.390,486.978,354.388,287.915,484.706,419.340,51.361,453.594,187.979,324.213,506.135,329.343,57.105,493.520,265.800,266.878,495.438,346.440,21.768,475.435,427.396,33.954,495.169,352.607,263.191,441.365,54.696,138.039
